Query,Target,Diversity,Similarity
british_airways_reviews copy,opinion_climate_nasa,0.0161190476190476,0.0186894331127405
british_airways_reviews copy,overwatch2-reviews,0.0152319999999999,-0.0363432951271534
british_airways_reviews copy,parent_reply,0.0081157407407407,-0.0394024774432182
british_airways_reviews copy,Phoenix_Wright_Ace_Attorney_1_transcript,0.0127591836734693,-0.0421465225517749
british_airways_reviews copy,PoetryFoundationData,0.0033333333333333,0.003577635390684
british_airways_reviews copy,Pokemon,0.0208777006172839,0.125154510140419
british_airways_reviews copy,Prateek_Kuhad_Lyrics,0.0056179775280898,-0.1005590483546257
british_airways_reviews copy,Premier_League_Player_Stats,0.0161282051282051,0.0115159442648291
british_airways_reviews copy,Product_Tweets,0.0121431111111111,-0.0749926716089248
british_airways_reviews copy,pro_kabaddi_all_seasons_schedule_results,0.0282514403292181,-0.1027803272008895
british_airways_reviews copy,public-education-expenditure-as-share-of-gdp,0.0153771225286989,0.0262842029333114
british_airways_reviews copy,Public_Schools_in_Montgomery,0.0142442307692307,
british_airways_reviews copy,Restaurant_reviews,0.013673525377229,0.0255129858851432
british_airways_reviews copy,rfd_comments,0.02025,0.0149343563243746
british_airways_reviews copy,rfd_main,0.0200868055555555,
british_airways_reviews copy,saas-businesses-data,0.0209537953532268,0.0347591005265712
british_airways_reviews copy,Samsung_India_Electronics_Employee,0.0118849392361111,-0.0243724733591079
british_airways_reviews copy,samsung_mobile_new_data,0.0261728395061728,-0.0944767370820045
british_airways_reviews copy,sap_press,0.0127222222222222,0.0020769336260855
british_airways_reviews copy,see_you_again_comments,0.0106498866213151,-0.0639390051364898
british_airways_reviews copy,Seth-Godins_blog,0.0055816666666666,0.0142635125666856
british_airways_reviews copy,Silicon_Valley_Companies,0.0118296940704448,0.004753116518259
british_airways_reviews copy,singapore_airlines_reviews,0.0122288065843621,-0.0996224284172058
british_airways_reviews copy,Smart_India_Hackerton,0.0206873333333333,-0.0953777953982353
british_airways_reviews copy,Spotify_App_Reviews,0.0129904761904761,
british_airways_reviews copy,spotify_top200_us,0.01508125,-0.0416587106883525
british_airways_reviews copy,superheroes_nlp_dataset,0.0054157061982871,0.1101621761918068
british_airways_reviews copy,Supreme_Court_Judgment_Prediction,0.0122832756632064,-0.0783265754580497
british_airways_reviews copy,Symptom2Disease,0.0308055555555555,-0.0535562746226787
british_airways_reviews copy,talking_head,0.006,0.0276425182819366
british_airways_reviews copy,Tata_Motors_Employee_Reviews,0.0103661458333333,
british_airways_reviews copy,taylor_all_songs,0.0178239988555485,-0.0050256331451237
british_airways_reviews copy,TED_Ed,0.0064666666666666,-0.1016424372792244
british_airways_reviews copy,Text_to_SQL_dataset,0.0072625,0.0370448529720306
british_airways_reviews copy,The_Big_Bang_Theory,0.0152375980021057,
british_airways_reviews copy,top10K-TMDB-movies,0.0165068870523416,-0.011065449565649
british_airways_reviews copy,TopAnimatedImDb,0.0158787891648717,-0.0393868833780288
british_airways_reviews copy,Top_1000_wealthiest_people,0.0273460317460317,0.0525429956614971
british_airways_reviews copy,Top_100_Companies_By_Revenue_2024,0.013873372781065,0.0013497719774022
british_airways_reviews copy,Top_Self-Help_Books,0.0098500192901234,-0.0168355889618396
british_airways_reviews copy,tripadvisor_hotel_reviews,0.0112291666666666,0.0383219867944717
british_airways_reviews copy,trump_speech,0.0124512345679012,-0.0201186686754226
british_airways_reviews copy,TTA4_dear_watson,0.0097111111111111,-0.0256124716252088
british_airways_reviews copy,Ukraine_Conflict,0.0137029384756657,
british_airways_reviews copy,Urban_Horror_Legends,0.0090283246475539,0.0561916343867778
british_airways_reviews copy,US_Mass_Shootings,0.0182363406795224,0.0699113011360168
british_airways_reviews copy,vbscript_commands,0.0118212061846658,0.0665945634245872
british_airways_reviews copy,weapons_list,0.0188869665513264,0.0147879905998706
british_airways_reviews copy,website_classification,0.0148835555555555,0.0883795768022537
british_airways_reviews copy,web_scrape_tripadvisor_final,0.0130324074074074,-0.0005781115614809
british_airways_reviews copy,whatmobile_available_phones,0.0244962121212121,-0.0122117232531309
british_airways_reviews copy,Whirlpool_Employee_Reviews,0.0131004774305555,0.100367285311222
british_airways_reviews copy,Wikipedia_Crypto_Articles,0.0080852197645906,
british_airways_reviews copy,Wiki_Telugu_Movies_1930_1999,0.0141882222222222,0.1817670464515686
british_airways_reviews copy,Womens_Clothing_E-Commerce_Reviews,0.0161584104938271,0.0284918583929538
british_airways_reviews copy,word_analogy_test,0.0198527777777777,
british_airways_reviews copy,World_Important_Dates,0.0223102040816326,0.0348611176013946
british_airways_reviews copy,youtube_video,0.0092135802469135,-0.0756696537137031
british_airways_reviews copy,zomato_cafe,0.01809561042524,0.0668290555477142
british_airways_reviews,Car_Fuel_and_Emissions_2000-2013,0.0194555473372781,
british_airways_reviews,Categorized_parliamentary_initatives,0.0131266540642722,-0.008699020370841
british_airways_reviews,Cazton_dataset,0.0134149968494013,0.0343219004571437
british_airways_reviews,christmas_billboard_data,0.0153598337950138,0.0600389055907726
british_airways_reviews,city_list_indonesia,0.0129962311111111,0.1278532594442367
british_airways_reviews,Classic_Punk_Rock_Tracks,0.0189539484257432,0.0551695227622985
british_airways_reviews,clickbait_data,0.0123108380592312,0.0910060331225395
british_airways_reviews,Climate_change_2022-1-17_2022-7-19,0.0122486979166666,0.031845886260271
british_airways_reviews,climate_change_faqs,0.012904899691358,-0.0620741732418537
british_airways_reviews,cmd_commands,0.011860472594209,0.0578823201358318
british_airways_reviews,combined_job_offers,0.014081421962503,-0.0701769217848777
british_airways_reviews,companion_plants,0.0149737955555555,
british_airways_reviews,Constitution_Of_India,0.0122632690541781,-0.0705398917198181
british_airways_reviews,corona_news_dataset,0.0132415790275872,0.1800273656845092
british_airways_reviews,Countries Capitals and their coordinates - Sheet1,0.0126807975050122,
british_airways_reviews,countries-table,0.0121583878643664,-0.0326529294252395
british_airways_reviews,countries,0.0140902201944058,-0.0034371642395853
british_airways_reviews,Countries_usefulFeatures,0.01331811541271,0.0249374751001596
british_airways_reviews,Country Code_mapping,0.0125970177514792,
british_airways_reviews,Country_data,0.0136770969660916,0.0166920032352209
british_airways_reviews,Country_Gross_Average_Monthly_Wages_2020,0.0127888807006479,0.0755573511123657
british_airways_reviews,country_info,0.0153137777777777,0.0091741196811199
british_airways_reviews,County Child Nutrition,0.0073223313851339,
british_airways_reviews,coursera_course_dataset_v2,0.0141182136869379,0.0065944911912083
british_airways_reviews,COVID-19_Worldwide_Refined_Dataset,0.0122194787379972,0.1254023611545562
british_airways_reviews,covid_faq,0.0123897844422651,0.0285463593900203
british_airways_reviews,crypto_news,0.0126641439909297,-0.0280128773301839
british_airways_reviews,Customer_feedback_dataset,0.0130971492830334,0.1675776690244674
british_airways_reviews,daraz-code-mixed-product-reviews,0.0123144927536231,0.0262904725968837
british_airways_reviews,Dark_Side_of_the_Moon_Review,0.0124394034866624,-0.00527169322595
british_airways_reviews,Data_Scientist_Job_Roles_in_UK,0.0155971788646086,0.0008284521172754
british_airways_reviews,Disney_Hotstar_Tv_and_Movie,0.014221424442132,-0.0517239086329937
british_airways_reviews,Disney_World_Incident,0.0158975340136054,-0.0166577752679586
british_airways_reviews,Dog-Cat-QA,0.0135282503675698,0.0082478113472461
british_airways_reviews,Dragons_Den_UK,0.0094324975169131,-0.0756016671657562
british_airways_reviews,drug_reviews_scrapped_data,0.0164783037475345,-0.0138607323169708
british_airways_reviews,economics_and_education_dataset_CSV,0.0164000580635796,0.1864053010940551
british_airways_reviews,egypt_House_prices,0.0140417508417508,
british_airways_reviews,Elon_Musk_Tweets,0.0117408,-0.0716644376516342
british_airways_reviews,email_thread_summaries,0.0121675278302877,0.0034090154804289
british_airways_reviews,esg_sasb_data,0.0128755787037037,0.0751283466815948
british_airways_reviews,Etsy_Reviews,0.0124541902961562,0.0931599661707878
british_airways_reviews,EU_Unemployment_by_Gender,0.0129777777777777,
british_airways_reviews,EU_Unemployment_by_Gender_and_Age,0.0124441406249999,-0.0841846466064453
british_airways_reviews,filtered_customer_booking,0.0144397278911564,
british_airways_reviews,Financial-QA-10k,0.0148559500328731,-0.0463148169219493
british_airways_reviews,First three qtr Dell tweets,0.0122626133333333,0.0610570199787616
british_airways_reviews,Football_News_from_GOAL,0.0155567554240631,0.0121951112523674
british_airways_reviews,gameofthrones,0.011427061728395,
british_airways_reviews,Game_App_Reviews,0.0134412698412698,
british_airways_reviews,game_name_data,0.014960061728395,-0.0506437234580516
british_airways_reviews,Game_of_Thrones_Script,0.0166131992074378,
british_airways_reviews,Gender_bias_spanish,0.0120421130014702,-0.0724642798304557
british_airways_reviews,Glassdoor_Job_Postings,0.0150755424063116,
british_airways_reviews,Global Nations Economy -GDP Growth,0.0135218651543793,
british_airways_reviews,Global Nations Economy -GDP Per Capita,0.0138262129804662,
british_airways_reviews,Global Nations Economy -Inflation,0.0132362108800672,
british_airways_reviews,Global Nations Economy -Population,0.0120385423230413,
british_airways_reviews,Global Temperature,0.01503216,
british_airways_reviews,global-plastics-production,0.0129068087301295,-0.0680850595235824
british_airways_reviews,global_trust-rate,0.0128698274151954,
british_airways_reviews,Global_Wine_Ratings_Dataset,0.0132709072978303,-0.0072668460197746
british_airways_reviews,Google_Play_Review,0.0142999327181853,0.1908101737499237
british_airways_reviews,Google_Play_Store_Reviews,0.0134917253341495,0.0650882422924041
british_airways_reviews,Grocery,0.0144158012947549,0.0666630119085311
british_airways_reviews,Guardians_Russia_Ukraine,0.0130693534321156,-0.0609196387231349
british_airways_reviews,Gym_Exercises,0.0138212967700672,-0.0026065506972372
british_airways_reviews,Harry_Potter_Reviews,0.0131320861678004,0.0018887389451265
british_airways_reviews,Havells_Employee_Reviews_from_AmbitionBox,0.0126021224489795,0.0913930386304855
british_airways_reviews,headphone_dataset_review_analysis,0.012566864807194,0.1075006946921348
british_airways_reviews,High-Quality_Financial_News,0.0156512896825396,-0.0387365855276584
british_airways_reviews,Honeywell_Automation_Employee,0.0130014149659863,0.2537435591220855
british_airways_reviews,Housing_in_London_Boroughs,0.0139814453124999,-0.0471857190132141
british_airways_reviews,human_stress,0.0130365079365079,0.0372528210282325
british_airways_reviews,IEEE_Rearch_Paper,0.0133726615646258,-0.0505864657461643
british_airways_reviews,ielts_writing_dataset,0.0115461481481481,
british_airways_reviews,indeed_list,0.0138674197384066,0.0598536692559719
british_airways_reviews,Independent_Medical_Reviews,0.0179900065104166,-0.0654634162783622
british_airways_reviews,India-Startups,0.0138436813504451,-0.0502618253231048
british_airways_reviews,indo-song-emot,0.0114004273504273,0.1242575198411941
british_airways_reviews,Inequality in Education,0.01605559375,
british_airways_reviews,Inspirational_Quotes,0.0131212799999999,0.1228046044707298
british_airways_reviews,Iphone_Customer_Reviews,0.0155125,
british_airways_reviews,JoeBidenTweets,0.0125406262386048,-0.0871998220682144
british_airways_reviews,kaffee_reviews,0.0128499228395061,0.0544569045305252
british_airways_reviews,kdrama_list,0.0149252604166666,0.0012207876425236
british_airways_reviews,Kendrick_Lamar_Track_and_Lyrics,0.0139160004609639,-0.0646910518407821
british_airways_reviews,Kendric_Lyrics,0.0135706018518518,0.0797063708305358
british_airways_reviews,Known_Brands_Slogans,0.0118624149659863,-0.0227530598640441
british_airways_reviews,korean_drama,0.014649353647276,0.0369444154202938
british_airways_reviews,las_vegas_airbnb_data,0.0133448540097767,-0.0057665328495204
british_airways_reviews,liberal_vs_conservatives,0.0132181728395061,0.0430236794054508
british_airways_reviews,lightning,0.0127756519274376,0.1810745447874069
british_airways_reviews,linux_commands,0.0118487127104259,-0.023127008229494
british_airways_reviews,list_of_English_contractions,0.0124241459163923,0.3108274042606354
british_airways_reviews,LLMs,0.0132370933075765,0.0024694157764315
british_airways_reviews,macos_commands,0.011744822516278,0.1071753948926925
british_airways_reviews,Marvel_vs_DC_dataset,0.0158099591836734,
british_airways_reviews,Maze_Runner_Movie_Review,0.0131500945179584,0.0701195746660232
british_airways_reviews,mcdonalds_sri_lanka_reviews,0.01254912809718,-0.0130899073556065
british_airways_reviews,Meal_dataset_for_practice,0.0157750044444444,-0.0303737614303827
british_airways_reviews,medical_data,0.0147614583333333,-0.0093502234667539
british_airways_reviews,medium,0.0138272282102285,0.0468739159405231
british_airways_reviews,medium_articles,0.0137818518518518,
british_airways_reviews,medium_articles_2,0.0122663100848294,0.0177894588559865
british_airways_reviews,Mental_Health_FAQ,0.0124258880395031,
british_airways_reviews,Men_Women_Shoes_Reviews,0.0141730611705641,-0.0225247759371995
british_airways_reviews,Movie_Review_dataset,0.0121445011337868,-0.0811601728200912
british_airways_reviews,movie_tvshow_description,0.0121924266666666,
british_airways_reviews,Mumble_rap,0.0134179966794416,-0.0119198886677622
british_airways_reviews,netflix-rotten-tomatoes-metacritic-imdb,0.0149887111111111,-0.0272429902106523
british_airways_reviews,Netflix_movies_and_tv_shows_clustering,0.0147004285277012,0.0275092087686061
british_airways_reviews,Netflix_Movie_and_TV_Shows,0.0154768125,0.1249948441982269
british_airways_reviews,netflix_titles,0.0146677890011223,0.0555291585624218
british_airways_reviews,Nigerian_Road_Traffic_Crashes_2020_2024,0.0181364583333333,
british_airways_reviews,nightwish_lyrics,0.0156924556213017,0.0585657693445682
british_airways_reviews,Nike_Product_Descriptions,0.0142563464506172,-0.0494353622198104
british_airways_reviews,Olympic_Summer_Games-Paris_2024,0.0143169855442176,-0.1138086691498756
british_airways_reviews,opinion_climate_nasa,0.0136321663379355,0.0528989098966121
british_airways_reviews,overwatch2-reviews,0.0136345356057603,-0.0430410057306289
british_airways_reviews,parent_reply,0.0116055999999999,-0.0404193215072155
british_airways_reviews,Phoenix_Wright_Ace_Attorney_1_transcript,0.0134172090729783,-0.0280397478491067
british_airways_reviews,PoetryFoundationData,0.0112174577777777,-0.0172198805958032
british_airways_reviews,Pokemon,0.0159527575442247,0.117052212357521
british_airways_reviews,Prateek_Kuhad_Lyrics,0.0127674093607237,-0.0093552125617861
british_airways_reviews,Premier_League_Player_Stats,0.0146652018229166,
british_airways_reviews,Product_Tweets,0.0124689814814814,0.0703165307641029
british_airways_reviews,pro_kabaddi_all_seasons_schedule_results,0.0177589285714285,0.0152256488800048
british_airways_reviews,public-education-expenditure-as-share-of-gdp,0.0139004527432874,0.166560873389244
british_airways_reviews,Public_Schools_in_Montgomery,0.0140736536507475,
british_airways_reviews,Restaurant_reviews,0.0131624149659863,-0.0799926668405532
british_airways_reviews,rfd_comments,0.0141349086326402,-0.0884628072381019
british_airways_reviews,rfd_main,0.016221006802721,-0.0047271163202822
british_airways_reviews,saas-businesses-data,0.0157503632721134,0.0186264310032129
british_airways_reviews,Samsung_India_Electronics_Employee,0.0123416326530612,-0.0008741806959733
british_airways_reviews,samsung_mobile_new_data,0.0182830385015608,-0.0818421244621276
british_airways_reviews,sap_press,0.0127372400756143,0.0414283461868763
british_airways_reviews,see_you_again_comments,0.012180802103879,0.0168568268418312
british_airways_reviews,Seth-Godins_blog,0.0102650019817677,0.0658619925379753
british_airways_reviews,Silicon_Valley_Companies,0.0124068451004444,-0.0487317591905593
british_airways_reviews,singapore_airlines_reviews,0.0126965844671201,
british_airways_reviews,Smart_India_Hackerton,0.0157281411018628,
british_airways_reviews,Spotify_App_Reviews,0.0127885601577909,
british_airways_reviews,spotify_top200_us,0.0131364209199747,0.1438044756650924
british_airways_reviews,superheroes_nlp_dataset,0.0069059250715536,
british_airways_reviews,Supreme_Court_Judgment_Prediction,0.0125210390946502,0.044409405440092
british_airways_reviews,Symptom2Disease,0.0160236925015752,
british_airways_reviews,talking_head,0.0120829861111111,
british_airways_reviews,Tata_Motors_Employee_Reviews,0.0121248435374149,0.0371256172657012
british_airways_reviews,taylor_all_songs,0.0158307144261158,-0.109333299100399
british_airways_reviews,TED_Ed,0.0112764081790123,0.1675720512866974
british_airways_reviews,Text_to_SQL_dataset,0.011746565847511,-0.0084022553637623
british_airways_reviews,The_Big_Bang_Theory,0.0143636123788396,0.1106760203838348
british_airways_reviews,top10K-TMDB-movies,0.014125061728395,0.0383937209844589
british_airways_reviews,TopAnimatedImDb,0.0134434420713637,0.0280771777033805
british_airways_reviews,Top_1000_wealthiest_people,0.0166171597633136,-0.0196600779891014
british_airways_reviews,Top_100_Companies_By_Revenue_2024,0.012938387755102,-0.0207096319645643
british_airways_reviews,Top_Self-Help_Books,0.0123307296163476,0.0436397902667522
british_airways_reviews,tripadvisor_hotel_reviews,0.012321802142407,0.0568600744009017
british_airways_reviews,trump_speech,0.0126419022222222,0.1842163652181625
british_airways_reviews,TTA4_dear_watson,0.0120000711111111,0.1972452253103256
british_airways_reviews,Ukraine_Conflict,0.0137545857988165,
british_airways_reviews,Urban_Horror_Legends,0.0117890194600973,-0.0053667179308831
british_airways_reviews,US_Mass_Shootings,0.0151761610732498,0.1222717240452766
british_airways_reviews,vbscript_commands,0.0125941988320032,-0.0160297844558954
british_airways_reviews,weapons_list,0.0138204725665565,0.0389476530253887
british_airways_reviews,website_classification,0.0131672260802469,-0.0106503264978528
british_airways_reviews,web_scrape_tripadvisor_final,0.0126311111111111,0.0706816837191581
british_airways_reviews,whatmobile_available_phones,0.0211198034769463,-0.0737480148673057
british_airways_reviews,Whirlpool_Employee_Reviews,0.0129131700680272,0.0403662584722042
british_airways_reviews,Wikipedia_Crypto_Articles,0.0119760570930055,-0.0401630215346813
british_airways_reviews,Wiki_Telugu_Movies_1930_1999,0.0133237812128418,0.0324951894581317
british_airways_reviews,Womens_Clothing_E-Commerce_Reviews,0.0140993756503642,0.1109550297260284
british_airways_reviews,word_analogy_test,0.0152603718945282,0.0502112433314323
british_airways_reviews,World_Important_Dates,0.0171526782981328,0.1550505310297012
british_airways_reviews,youtube_video,0.0119886222222222,0.1936799436807632
british_airways_reviews,zomato_cafe,0.0150982142857142,0.0045507224276661
Car_Fuel_and_Emissions_2000-2013,Categorized_parliamentary_initatives,0.0235054484236302,
Car_Fuel_and_Emissions_2000-2013,Cazton_dataset,0.0236072849709213,
Car_Fuel_and_Emissions_2000-2013,christmas_billboard_data,0.0244425240299038,
Car_Fuel_and_Emissions_2000-2013,city_list_indonesia,0.0228008163265306,
Car_Fuel_and_Emissions_2000-2013,Classic_Punk_Rock_Tracks,0.0242993104724883,
Car_Fuel_and_Emissions_2000-2013,clickbait_data,0.0230131517192123,
Car_Fuel_and_Emissions_2000-2013,Climate_change_2022-1-17_2022-7-19,0.0207139581758629,
Car_Fuel_and_Emissions_2000-2013,climate_change_faqs,0.0230834775086505,
Car_Fuel_and_Emissions_2000-2013,cmd_commands,0.0227510817157185,
Car_Fuel_and_Emissions_2000-2013,combined_job_offers,0.0211126049997485,
Car_Fuel_and_Emissions_2000-2013,companion_plants,0.0241444897959183,
Car_Fuel_and_Emissions_2000-2013,Constitution_Of_India,0.0232628255208333,
Car_Fuel_and_Emissions_2000-2013,corona_news_dataset,0.0225324567811054,
Car_Fuel_and_Emissions_2000-2013,Countries Capitals and their coordinates - Sheet1,0.0234263577425868,
Car_Fuel_and_Emissions_2000-2013,countries-table,0.0216469387755102,
Car_Fuel_and_Emissions_2000-2013,countries,0.0239364474071169,
Car_Fuel_and_Emissions_2000-2013,Countries_usefulFeatures,0.0232312222633136,
Car_Fuel_and_Emissions_2000-2013,Country Code_mapping,0.0235890304709141,
Car_Fuel_and_Emissions_2000-2013,Country_data,0.0226607142857142,
Car_Fuel_and_Emissions_2000-2013,Country_Gross_Average_Monthly_Wages_2020,0.0238275689010756,
Car_Fuel_and_Emissions_2000-2013,country_info,0.0244146213151927,
Car_Fuel_and_Emissions_2000-2013,County Child Nutrition,0.0136095982890566,
Car_Fuel_and_Emissions_2000-2013,coursera_course_dataset_v2,0.0227750182615047,
Car_Fuel_and_Emissions_2000-2013,COVID-19_Worldwide_Refined_Dataset,0.0214996023050077,
Car_Fuel_and_Emissions_2000-2013,covid_faq,0.0234087191902901,
Car_Fuel_and_Emissions_2000-2013,crypto_news,0.0218680978762696,
Car_Fuel_and_Emissions_2000-2013,Customer_feedback_dataset,0.0240238026129814,
Car_Fuel_and_Emissions_2000-2013,daraz-code-mixed-product-reviews,0.0229787266605448,
Car_Fuel_and_Emissions_2000-2013,Dark_Side_of_the_Moon_Review,0.0230567901234567,
Car_Fuel_and_Emissions_2000-2013,Data_Scientist_Job_Roles_in_UK,0.0233095974618282,
Car_Fuel_and_Emissions_2000-2013,Disney_Hotstar_Tv_and_Movie,0.0222020754841694,
Car_Fuel_and_Emissions_2000-2013,Disney_World_Incident,0.0239468759618344,
Car_Fuel_and_Emissions_2000-2013,Dog-Cat-QA,0.0237138659320477,
Car_Fuel_and_Emissions_2000-2013,Dragons_Den_UK,0.0139621041969436,
Car_Fuel_and_Emissions_2000-2013,drug_reviews_scrapped_data,0.0249735082304526,
Car_Fuel_and_Emissions_2000-2013,economics_and_education_dataset_CSV,0.0245556425718537,
Car_Fuel_and_Emissions_2000-2013,egypt_House_prices,0.0217775013520822,
Car_Fuel_and_Emissions_2000-2013,Elon_Musk_Tweets,0.0220452063492063,
Car_Fuel_and_Emissions_2000-2013,email_thread_summaries,0.0228833792470156,
Car_Fuel_and_Emissions_2000-2013,esg_sasb_data,0.0230523644752018,
Car_Fuel_and_Emissions_2000-2013,Etsy_Reviews,0.0230814814814814,
Car_Fuel_and_Emissions_2000-2013,EU_Unemployment_by_Gender,0.0212032879818594,
Car_Fuel_and_Emissions_2000-2013,EU_Unemployment_by_Gender_and_Age,0.0211215797430083,
Car_Fuel_and_Emissions_2000-2013,filtered_customer_booking,0.0217467764060356,
Car_Fuel_and_Emissions_2000-2013,Financial-QA-10k,0.0235956790123456,
Car_Fuel_and_Emissions_2000-2013,First three qtr Dell tweets,0.0223526167800453,
Car_Fuel_and_Emissions_2000-2013,Football_News_from_GOAL,0.0241804183813443,
Car_Fuel_and_Emissions_2000-2013,gameofthrones,0.020415375,
Car_Fuel_and_Emissions_2000-2013,Game_App_Reviews,0.0224252077562326,
Car_Fuel_and_Emissions_2000-2013,game_name_data,0.0228458333333333,
Car_Fuel_and_Emissions_2000-2013,Game_of_Thrones_Script,0.0247159159159159,
Car_Fuel_and_Emissions_2000-2013,Gender_bias_spanish,0.0228735843281297,
Car_Fuel_and_Emissions_2000-2013,Glassdoor_Job_Postings,0.0216323152390207,
Car_Fuel_and_Emissions_2000-2013,Global Nations Economy -GDP Growth,0.0237577798183858,
Car_Fuel_and_Emissions_2000-2013,Global Nations Economy -GDP Per Capita,0.0239761248852157,
Car_Fuel_and_Emissions_2000-2013,Global Nations Economy -Inflation,0.0235702479338843,
Car_Fuel_and_Emissions_2000-2013,Global Nations Economy -Population,0.0228002244668911,
Car_Fuel_and_Emissions_2000-2013,Global Temperature,0.0240538775510204,
Car_Fuel_and_Emissions_2000-2013,global-plastics-production,0.0237126677991023,
Car_Fuel_and_Emissions_2000-2013,global_trust-rate,0.0229438290363689,
Car_Fuel_and_Emissions_2000-2013,Global_Wine_Ratings_Dataset,0.023419890260631,
Car_Fuel_and_Emissions_2000-2013,Google_Play_Review,0.021888550275482,
Car_Fuel_and_Emissions_2000-2013,Google_Play_Store_Reviews,0.0214337299441139,
Car_Fuel_and_Emissions_2000-2013,Grocery,0.0225411206077872,
Car_Fuel_and_Emissions_2000-2013,Guardians_Russia_Ukraine,0.0235207952238028,
Car_Fuel_and_Emissions_2000-2013,Gym_Exercises,0.0239497554722806,
Car_Fuel_and_Emissions_2000-2013,Harry_Potter_Reviews,0.0222027469990766,
Car_Fuel_and_Emissions_2000-2013,Havells_Employee_Reviews_from_AmbitionBox,0.0203222386831275,
Car_Fuel_and_Emissions_2000-2013,headphone_dataset_review_analysis,0.0220433893352812,
Car_Fuel_and_Emissions_2000-2013,High-Quality_Financial_News,0.0237718682671591,
Car_Fuel_and_Emissions_2000-2013,Honeywell_Automation_Employee,0.0206572839506172,
Car_Fuel_and_Emissions_2000-2013,Housing_in_London_Boroughs,0.021914096749811,
Car_Fuel_and_Emissions_2000-2013,human_stress,0.0220991228070175,
Car_Fuel_and_Emissions_2000-2013,IEEE_Rearch_Paper,0.0223545706371191,
Car_Fuel_and_Emissions_2000-2013,ielts_writing_dataset,0.0205977777777777,
Car_Fuel_and_Emissions_2000-2013,indeed_list,0.0225883848345386,
Car_Fuel_and_Emissions_2000-2013,Independent_Medical_Reviews,0.0247894935752078,
Car_Fuel_and_Emissions_2000-2013,India-Startups,0.0220743604997025,
Car_Fuel_and_Emissions_2000-2013,indo-song-emot,0.0213395833333333,
Car_Fuel_and_Emissions_2000-2013,Inequality in Education,0.0243903636363636,
Car_Fuel_and_Emissions_2000-2013,Inspirational_Quotes,0.0228507573696145,
Car_Fuel_and_Emissions_2000-2013,Iphone_Customer_Reviews,0.0230251700680272,
Car_Fuel_and_Emissions_2000-2013,JoeBidenTweets,0.0216229235152312,
Car_Fuel_and_Emissions_2000-2013,kaffee_reviews,0.0230571510957324,
Car_Fuel_and_Emissions_2000-2013,kdrama_list,0.0225455971277399,
Car_Fuel_and_Emissions_2000-2013,Kendrick_Lamar_Track_and_Lyrics,0.0237437102713019,
Car_Fuel_and_Emissions_2000-2013,Kendric_Lyrics,0.0235250288350634,
Car_Fuel_and_Emissions_2000-2013,Known_Brands_Slogans,0.0212860572483841,
Car_Fuel_and_Emissions_2000-2013,korean_drama,0.0215078124999999,
Car_Fuel_and_Emissions_2000-2013,las_vegas_airbnb_data,0.0221128205128205,
Car_Fuel_and_Emissions_2000-2013,liberal_vs_conservatives,0.0218001666666666,
Car_Fuel_and_Emissions_2000-2013,lightning,0.0219471837488458,
Car_Fuel_and_Emissions_2000-2013,linux_commands,0.0227263390859552,
Car_Fuel_and_Emissions_2000-2013,list_of_English_contractions,0.0233675374674142,
Car_Fuel_and_Emissions_2000-2013,LLMs,0.0236899519490132,
Car_Fuel_and_Emissions_2000-2013,macos_commands,0.0225659014386287,
Car_Fuel_and_Emissions_2000-2013,Marvel_vs_DC_dataset,0.0226617283950617,
Car_Fuel_and_Emissions_2000-2013,Maze_Runner_Movie_Review,0.0235130088766452,
Car_Fuel_and_Emissions_2000-2013,mcdonalds_sri_lanka_reviews,0.0231852192963379,
Car_Fuel_and_Emissions_2000-2013,Meal_dataset_for_practice,0.0246127709750566,
Car_Fuel_and_Emissions_2000-2013,medical_data,0.0240552479815455,
Car_Fuel_and_Emissions_2000-2013,medium,0.0231459171626147,
Car_Fuel_and_Emissions_2000-2013,medium_articles,0.0221083333333333,
Car_Fuel_and_Emissions_2000-2013,medium_articles_2,0.0231700656800317,
Car_Fuel_and_Emissions_2000-2013,Mental_Health_FAQ,0.0233772810459459,
Car_Fuel_and_Emissions_2000-2013,Men_Women_Shoes_Reviews,0.0226325151581561,
Car_Fuel_and_Emissions_2000-2013,Movie_Review_dataset,0.020568975069252,
Car_Fuel_and_Emissions_2000-2013,movie_tvshow_description,0.0222761360544217,
Car_Fuel_and_Emissions_2000-2013,Mumble_rap,0.0221762130001779,
Car_Fuel_and_Emissions_2000-2013,netflix-rotten-tomatoes-metacritic-imdb,0.02023425,
Car_Fuel_and_Emissions_2000-2013,Netflix_movies_and_tv_shows_clustering,0.0220303347154618,
Car_Fuel_and_Emissions_2000-2013,Netflix_Movie_and_TV_Shows,0.0215371777777777,
Car_Fuel_and_Emissions_2000-2013,netflix_titles,0.0220936001442221,
Car_Fuel_and_Emissions_2000-2013,Nigerian_Road_Traffic_Crashes_2020_2024,0.0246708994708994,
Car_Fuel_and_Emissions_2000-2013,nightwish_lyrics,0.0242578360768175,
Car_Fuel_and_Emissions_2000-2013,Nike_Product_Descriptions,0.0238673010380622,
Car_Fuel_and_Emissions_2000-2013,Olympic_Summer_Games-Paris_2024,0.0191234363840424,
Car_Fuel_and_Emissions_2000-2013,opinion_climate_nasa,0.0230440672153635,
Car_Fuel_and_Emissions_2000-2013,overwatch2-reviews,0.0222731536269997,
